20, 20, 2,
SectionCurve1,
-0.001898,0.005046,0.123823,
-0.002219,0.006289,0.123766,
-0.002499,0.007359,0.123707,
-0.002728,0.008223,0.123652,
-0.002896,0.008857,0.123609,
-0.002999,0.009244,0.123580,
-0.002950,0.009405,0.123568,
SectionCurve20,
-0.001493,0.004797,0.124639,
-0.001393,0.004760,0.124640,
-0.001297,0.004578,0.124647,
-0.001138,0.004280,0.124657,
-0.000922,0.003876,0.124671,
-0.000655,0.003373,0.124685,
-0.000351,0.002780,0.124700,
-0.000031,0.002112,0.124713,
0.000291,0.001387,0.124723,
0.000598,0.000622,0.124729,
0.000869,-0.000166,0.124731,
0.001107,-0.000953,0.124727,
0.001303,-0.001718,0.124719,
0.001457,-0.002437,0.124707,
0.001567,-0.003090,0.124693,
0.001633,-0.003658,0.124677,
0.001658,-0.004125,0.124663,
0.001652,-0.004475,0.124651,
0.001598,-0.004702,0.124642,
0.001496,-0.004796,0.124639,
0.001365,-0.004756,0.124640,
0.001214,-0.004586,0.124647,
0.001039,-0.004290,0.124657,
0.000826,-0.003881,0.124671,
0.000590,-0.003366,0.124686,
0.000339,-0.002761,0.124700,
0.000082,-0.002079,0.124714,
-0.000172,-0.001339,0.124724,
-0.000411,-0.000560,0.124730,
-0.000633,0.000236,0.124731,
-0.000820,0.001032,0.124727,
-0.000982,0.001800,0.124718,
-0.001123,0.002518,0.124706,
-0.001248,0.003163,0.124691,
-0.001357,0.003720,0.124675,
-0.001446,0.004170,0.124661,
-0.001512,0.004501,0.124650,
-0.001553,0.004703,0.124642,
-0.001493,0.004797,0.124639,
SectionCurve21,
-0.000960,0.003092,0.124962,
-0.000872,0.003076,0.124962,
-0.000802,0.002962,0.124965,
-0.000685,0.002775,0.124969,
-0.000527,0.002521,0.124975,
-0.000331,0.002205,0.124981,
-0.000109,0.001830,0.124987,
0.000124,0.001408,0.124992,
0.000355,0.000947,0.124996,
0.000571,0.000459,0.124999,
0.000753,-0.000048,0.125000,
0.000906,-0.000556,0.124999,
0.001023,-0.001053,0.124996,
0.001106,-0.001522,0.124991,
0.001155,-0.001950,0.124985,
0.001173,-0.002324,0.124978,
0.001160,-0.002634,0.124972,
0.001129,-0.002868,0.124967,
0.001063,-0.003022,0.124963,
0.000962,-0.003091,0.124962,
0.000843,-0.003073,0.124962,
